cash_type,money,coffee_name,Date,Time
card,25.96,Americano,1/31/2025,40:51.4
card,30.86,Americano with Milk,1/31/2025,41:44.7
card,30.86,Americano with Milk,1/31/2025,17:14.8
card,35.76,Cocoa,1/31/2025,20:11.0
card,35.76,Cappuccino,1/31/2025,26:46.8
card,35.76,Cappuccino,1/31/2025,27:47.7
card,35.76,Latte,1/31/2025,31:01.2
card,35.76,Latte,1/31/2025,54:25.7
card,35.76,Cappuccino,1/31/2025,02:58.3
card,30.86,Americano with Milk,1/31/2025,48:34.0
card,30.86,Americano with Milk,1/31/2025,35:58.8
card,25.96,Americano,1/31/2025,37:02.0
card,30.86,Americano with Milk,2/1/2025,50:23.6
card,30.86,Americano with Milk,2/1/2025,07:22.8
card,25.96,Cortado,2/1/2025,14:46.6
card,25.96,Cortado,2/1/2025,15:29.2
card,35.76,Cappuccino,2/1/2025,35:18.9
card,35.76,Cappuccino,2/1/2025,36:16.6
card,35.76,Latte,2/1/2025,49:59.0
card,35.76,Cappuccino,2/1/2025,57:14.4
card,30.86,Americano with Milk,2/1/2025,53:15.5
card,30.86,Americano with Milk,2/1/2025,54:24.1
card,30.86,Americano with Milk,2/1/2025,37:01.8
card,35.76,Cappuccino,2/2/2025,56:21.9
card,35.76,Cappuccino,2/2/2025,57:37.8
card,35.76,Latte,2/2/2025,54:32.2
card,35.76,Latte,2/2/2025,56:04.7
card,30.86,Americano with Milk,2/2/2025,22:57.3
card,35.76,Latte,2/2/2025,45:07.9
card,35.76,Latte,2/2/2025,46:57.2
card,35.76,Cappuccino,2/3/2025,03:24.8
card,30.86,Americano with Milk,2/3/2025,04:56.6
card,21.06,Espresso,2/3/2025,04:03.6
card,30.86,Americano with Milk,2/3/2025,09:09.0
card,25.96,Americano,2/3/2025,15:38.6
card,35.76,Cappuccino,2/3/2025,22:18.4
card,30.86,Americano with Milk,2/3/2025,49:58.7
card,35.76,Cappuccino,2/3/2025,25:02.1
card,35.76,Cappuccino,2/3/2025,32:53.7
card,25.96,Americano,2/3/2025,51:03.3
card,25.96,Americano,2/3/2025,06:36.5
card,35.76,Latte,2/3/2025,47:02.2
card,35.76,Latte,2/3/2025,50:20.6
card,35.76,Latte,2/3/2025,01:44.6
card,25.96,Americano,2/3/2025,41:27.2
card,35.76,Cocoa,2/3/2025,01:26.9
card,30.86,Americano with Milk,2/3/2025,09:55.1
card,30.86,Americano with Milk,2/3/2025,11:07.2
card,30.86,Americano with Milk,2/3/2025,12:05.2
card,35.76,Hot Chocolate,2/3/2025,13:21.5
card,35.76,Latte,2/3/2025,14:18.4
card,35.76,Hot Chocolate,2/3/2025,15:40.9
card,30.86,Americano with Milk,2/3/2025,44:17.7
card,25.96,Americano,2/3/2025,09:00.5
card,35.76,Cocoa,2/3/2025,44:14.1
card,30.86,Americano with Milk,2/4/2025,04:56.8
card,25.96,Americano,2/4/2025,11:31.3
card,30.86,Americano with Milk,2/4/2025,35:58.3
card,25.96,Cortado,2/4/2025,07:39.0
card,25.96,Americano,2/4/2025,15:14.0
card,30.86,Americano with Milk,2/4/2025,17:36.5
card,25.96,Americano,2/4/2025,19:48.5
card,30.86,Americano with Milk,2/4/2025,13:41.8
card,35.76,Cocoa,2/4/2025,05:21.9
card,35.76,Cocoa,2/4/2025,09:36.7
card,35.76,Cocoa,2/4/2025,10:27.6
card,25.96,Cortado,2/4/2025,27:27.3
card,30.86,Americano with Milk,2/5/2025,42:10.5
card,30.86,Americano with Milk,2/5/2025,10:43.7
card,25.96,Americano,2/5/2025,49:35.8
card,25.96,Americano,2/5/2025,50:41.6
card,25.96,Americano,2/5/2025,51:45.4
card,30.86,Americano with Milk,2/5/2025,58:36.4
card,25.96,Americano,2/5/2025,10:46.9
card,25.96,Americano,2/5/2025,20:46.2
card,21.06,Espresso,2/5/2025,43:42.8
card,21.06,Espresso,2/5/2025,44:29.3
card,35.76,Cappuccino,2/5/2025,57:52.7
card,35.76,Cappuccino,2/5/2025,50:58.8
card,35.76,Hot Chocolate,2/5/2025,34:20.4
card,35.76,Latte,2/5/2025,35:33.0
card,35.76,Latte,2/5/2025,36:34.2
card,35.76,Cocoa,2/5/2025,39:01.7
card,35.76,Hot Chocolate,2/5/2025,41:10.0
card,35.76,Cappuccino,2/5/2025,18:34.4
card,35.76,Cappuccino,2/5/2025,19:49.1
card,35.76,Cocoa,2/5/2025,20:51.5
card,30.86,Americano with Milk,2/5/2025,25:29.3
card,35.76,Cappuccino,2/5/2025,45:42.1
card,35.76,Hot Chocolate,2/5/2025,06:46.3
card,35.76,Cocoa,2/5/2025,03:20.6
card,30.86,Americano with Milk,2/6/2025,16:48.6
card,25.96,Americano,2/6/2025,59:21.5
card,30.86,Americano with Milk,2/6/2025,55:31.6
card,35.76,Cappuccino,2/6/2025,59:22.4
card,35.76,Cocoa,2/6/2025,14:49.8
card,35.76,Cocoa,2/6/2025,09:45.6
card,35.76,Cocoa,2/6/2025,54:25.0
card,35.76,Cappuccino,2/6/2025,53:12.7
card,21.06,Espresso,2/6/2025,55:06.5
card,35.76,Cocoa,2/6/2025,06:59.3
card,35.76,Cocoa,2/6/2025,07:47.1
card,35.76,Latte,2/6/2025,23:13.5
card,30.86,Americano with Milk,2/7/2025,44:50.0
card,30.86,Americano with Milk,2/7/2025,07:04.7
card,25.96,Americano,2/7/2025,49:23.2
card,35.76,Cocoa,2/7/2025,09:38.6
card,30.86,Americano with Milk,2/7/2025,51:22.4
card,25.96,Americano,2/7/2025,58:51.8
card,25.96,Cortado,2/7/2025,04:10.9
card,35.76,Latte,2/7/2025,22:13.1
card,35.76,Hot Chocolate,2/7/2025,23:14.1
card,35.76,Latte,2/7/2025,24:35.2
card,35.76,Cocoa,2/7/2025,42:36.7
card,35.76,Cocoa,2/7/2025,43:36.1
card,25.96,Cortado,2/7/2025,44:30.8
card,35.76,Cocoa,2/7/2025,45:23.1
card,35.76,Cocoa,2/7/2025,10:59.4
card,25.96,Cortado,2/7/2025,30:56.9
card,25.96,Americano,2/8/2025,01:42.9
card,30.86,Americano with Milk,2/8/2025,56:17.1
card,25.96,Cortado,2/8/2025,02:41.4
card,25.96,Americano,2/8/2025,39:33.9
card,25.96,Americano,2/8/2025,46:12.8
card,25.96,Americano,2/8/2025,26:47.6
card,25.96,Americano,2/8/2025,07:04.2
card,25.96,Americano,2/8/2025,08:09.2
card,35.76,Cocoa,2/9/2025,49:24.1
card,30.86,Americano with Milk,2/9/2025,31:09.2
card,25.96,Americano,2/9/2025,51:28.0
card,35.76,Latte,2/9/2025,05:05.0
card,35.76,Cocoa,2/9/2025,13:09.2
card,35.76,Latte,2/9/2025,14:02.3
card,35.76,Hot Chocolate,2/9/2025,15:57.9
card,35.76,Cocoa,2/9/2025,16:52.2
card,25.96,Cortado,2/9/2025,20:18.8
card,25.96,Americano,2/10/2025,01:46.6
card,25.96,Americano,2/10/2025,16:32.1
card,25.96,Americano,2/10/2025,24:56.4
card,30.86,Americano with Milk,2/10/2025,11:43.0
card,25.96,Americano,2/10/2025,08:50.2
card,35.76,Cocoa,2/10/2025,11:06.0
card,30.86,Americano with Milk,2/10/2025,26:54.7
card,25.96,Americano,2/10/2025,40:13.3
card,35.76,Latte,2/10/2025,01:52.0
card,25.96,Americano,2/10/2025,07:41.4
card,35.76,Cocoa,2/10/2025,11:46.5
card,35.76,Cocoa,2/10/2025,15:44.6
card,35.76,Cappuccino,2/10/2025,01:54.9
card,30.86,Americano with Milk,2/10/2025,14:01.2
card,35.76,Latte,2/10/2025,46:02.6
card,35.76,Hot Chocolate,2/10/2025,47:44.1
card,35.76,Cocoa,2/10/2025,20:55.0
card,25.96,Americano,2/10/2025,12:02.4
card,30.86,Americano with Milk,2/10/2025,27:14.6
card,35.76,Latte,2/10/2025,14:01.5
card,35.76,Latte,2/10/2025,14:53.5
card,25.96,Americano,2/11/2025,38:26.0
card,25.96,Americano,2/11/2025,19:15.5
card,30.86,Americano with Milk,2/11/2025,20:12.2
card,35.76,Cocoa,2/11/2025,21:08.0
card,35.76,Hot Chocolate,2/11/2025,56:49.9
card,30.86,Americano with Milk,2/11/2025,09:08.4
card,21.06,Espresso,2/11/2025,49:41.0
card,35.76,Latte,2/11/2025,35:34.9
card,30.86,Americano with Milk,2/11/2025,36:42.2
card,30.86,Americano with Milk,2/11/2025,44:12.6
card,25.96,Americano,2/11/2025,50:40.4
card,30.86,Americano with Milk,2/11/2025,54:37.8
card,35.76,Latte,2/11/2025,04:11.0
card,35.76,Cocoa,2/11/2025,05:03.8
card,35.76,Cappuccino,2/12/2025,16:57.2
card,25.96,Americano,2/12/2025,35:37.6
card,35.76,Cocoa,2/12/2025,54:35.8
card,30.86,Americano with Milk,2/12/2025,19:45.9
card,25.96,Americano,2/12/2025,43:13.5
card,25.96,Americano,2/12/2025,43:29.1
card,25.96,Americano,2/12/2025,08:09.3
card,35.76,Hot Chocolate,2/12/2025,41:39.7
card,35.76,Hot Chocolate,2/12/2025,41:24.8
card,35.76,Latte,2/12/2025,42:16.6
card,35.76,Hot Chocolate,2/12/2025,43:34.5
card,25.96,Americano,2/12/2025,12:58.4
card,25.96,Americano,2/12/2025,26:08.5
card,35.76,Cappuccino,2/12/2025,05:32.0
card,25.96,Americano,2/12/2025,42:51.5
card,35.76,Latte,2/12/2025,05:40.7
card,35.76,Cocoa,2/12/2025,23:13.4
card,35.76,Cappuccino,2/12/2025,17:04.3
card,30.86,Americano with Milk,2/13/2025,38:47.9
card,25.96,Americano,2/13/2025,45:57.1
card,21.06,Espresso,2/13/2025,17:21.0
card,35.76,Cocoa,2/13/2025,36:05.1
card,30.86,Americano with Milk,2/13/2025,29:32.7
card,30.86,Americano with Milk,2/13/2025,59:27.0
card,25.96,Americano,2/13/2025,30:39.2
card,25.96,Americano,2/13/2025,31:33.7
card,30.86,Americano with Milk,2/13/2025,16:11.6
card,30.86,Americano with Milk,2/13/2025,17:20.2
card,35.76,Latte,2/13/2025,01:35.5
card,35.76,Cappuccino,2/13/2025,15:08.6
card,35.76,Latte,2/13/2025,06:30.4
card,25.96,Americano,2/14/2025,38:55.7
card,35.76,Hot Chocolate,2/14/2025,07:09.3
card,25.96,Americano,2/14/2025,45:59.8
card,21.06,Espresso,2/14/2025,46:45.1
card,30.86,Americano with Milk,2/14/2025,58:12.2
card,35.76,Cappuccino,2/14/2025,00:16.7
card,35.76,Cappuccino,2/14/2025,36:40.9
card,35.76,Latte,2/14/2025,38:47.5
card,35.76,Hot Chocolate,2/14/2025,53:56.5
card,35.76,Cappuccino,2/14/2025,54:57.2
card,25.96,Americano,2/14/2025,03:16.1
card,35.76,Cocoa,2/14/2025,04:29.5
card,21.06,Espresso,2/14/2025,09:07.6
card,30.86,Americano with Milk,2/14/2025,25:24.9
card,25.96,Americano,2/14/2025,18:30.0
card,35.76,Cappuccino,2/15/2025,22:51.9
card,35.76,Cappuccino,2/15/2025,41:53.8
card,25.96,Americano,2/15/2025,44:26.6
card,30.86,Americano with Milk,2/15/2025,02:19.9
card,30.86,Americano with Milk,2/15/2025,32:05.7
card,35.76,Cappuccino,2/15/2025,01:51.2
card,25.96,Americano,2/15/2025,11:53.9
card,35.76,Hot Chocolate,2/15/2025,40:07.7
card,35.76,Hot Chocolate,2/15/2025,40:59.4
card,25.96,Americano,2/16/2025,46:43.2
card,25.96,Americano,2/16/2025,50:00.6
card,30.86,Americano with Milk,2/16/2025,51:04.0
card,35.76,Hot Chocolate,2/16/2025,04:47.9
card,25.96,Americano,2/16/2025,32:29.1
card,35.76,Hot Chocolate,2/16/2025,15:37.0
card,35.76,Latte,2/16/2025,16:41.1
card,35.76,Hot Chocolate,2/16/2025,12:27.4
card,30.86,Americano with Milk,2/16/2025,13:33.0
card,30.86,Americano with Milk,2/16/2025,44:32.8
card,35.76,Cappuccino,2/17/2025,50:04.5
card,25.96,Americano,2/17/2025,53:13.8
card,25.96,Americano,2/17/2025,00:55.1
card,30.86,Americano with Milk,2/17/2025,28:06.6
card,35.76,Hot Chocolate,2/17/2025,56:59.2
card,30.86,Americano with Milk,2/17/2025,20:12.1
card,25.96,Americano,2/17/2025,44:48.0
card,30.86,Americano with Milk,2/17/2025,53:58.6
card,21.06,Espresso,2/17/2025,55:02.2
card,35.76,Cappuccino,2/17/2025,48:58.3
card,35.76,Latte,2/17/2025,23:01.9
card,30.86,Americano with Milk,2/17/2025,05:41.7
card,35.76,Latte,2/17/2025,33:19.6
card,21.06,Espresso,2/17/2025,19:06.4
card,25.96,Americano,2/17/2025,22:42.0
card,30.86,Americano with Milk,2/17/2025,31:14.1
card,25.96,Americano,2/17/2025,23:52.6
card,25.96,Americano,2/17/2025,13:51.8
card,25.96,Americano,2/17/2025,15:00.9
card,35.76,Latte,2/17/2025,18:17.5
card,25.96,Americano,2/18/2025,53:08.7
card,25.96,Americano,2/18/2025,54:14.5
card,25.96,Americano,2/18/2025,07:35.3
card,25.96,Americano,2/18/2025,30:06.2
card,30.86,Americano with Milk,2/18/2025,38:23.5
card,30.86,Americano with Milk,2/18/2025,15:26.6
card,35.76,Cocoa,2/18/2025,04:27.2
card,25.96,Americano,2/18/2025,25:45.1
card,30.86,Americano with Milk,2/18/2025,27:05.3
card,35.76,Hot Chocolate,2/18/2025,05:28.0
card,30.86,Americano with Milk,2/18/2025,08:19.3
card,21.06,Espresso,2/18/2025,09:17.3
card,35.76,Cocoa,2/18/2025,10:22.9
card,35.76,Cocoa,2/18/2025,11:35.7
card,35.76,Cocoa,2/18/2025,36:27.3
card,35.76,Cocoa,2/18/2025,06:56.2
card,35.76,Hot Chocolate,2/18/2025,58:12.6
card,30.86,Americano with Milk,2/18/2025,01:59.6
card,35.76,Cappuccino,2/19/2025,08:53.0
card,25.96,Americano,2/19/2025,09:54.1
card,25.96,Americano,2/19/2025,47:32.8
card,35.76,Cappuccino,2/19/2025,24:32.0
card,25.96,Americano,2/19/2025,09:51.0
card,35.76,Hot Chocolate,2/19/2025,19:01.3
card,30.86,Americano with Milk,2/19/2025,40:51.6
card,25.96,Americano,2/19/2025,45:06.1
card,35.76,Cocoa,2/19/2025,46:04.0
card,25.96,Americano,2/19/2025,06:54.4
card,35.76,Cappuccino,2/19/2025,50:42.8
card,25.96,Americano,2/19/2025,04:00.3
card,35.76,Cappuccino,2/19/2025,34:49.1
card,30.86,Americano with Milk,2/19/2025,57:52.0
card,35.76,Cappuccino,2/19/2025,35:38.8
card,35.76,Latte,2/19/2025,01:33.1
card,35.76,Cocoa,2/19/2025,11:50.0
card,35.76,Hot Chocolate,2/19/2025,12:42.8
card,35.76,Latte,2/19/2025,26:23.0
card,35.76,Cocoa,2/19/2025,05:28.4
card,35.76,Cappuccino,2/20/2025,56:24.6
card,25.96,Americano,2/20/2025,17:53.3
card,35.76,Cappuccino,2/20/2025,16:40.4
card,25.96,Americano,2/20/2025,17:38.7
card,25.96,Americano,2/20/2025,20:24.9
card,25.96,Americano,2/20/2025,24:23.5
card,30.86,Americano with Milk,2/20/2025,02:19.8
card,35.76,Latte,2/20/2025,20:33.1
card,25.96,Americano,2/20/2025,37:59.8
card,25.96,Americano,2/20/2025,38:49.3
card,21.06,Espresso,2/20/2025,19:45.6
card,35.76,Cappuccino,2/20/2025,05:49.5
card,35.76,Cappuccino,2/20/2025,59:06.6
card,35.76,Hot Chocolate,2/20/2025,00:36.9
card,25.96,Americano,2/20/2025,07:28.0
card,25.96,Americano,2/20/2025,57:34.6
card,35.76,Hot Chocolate,2/20/2025,01:51.3
card,35.76,Cocoa,2/20/2025,07:25.6
card,35.76,Latte,2/20/2025,07:03.6
card,25.96,Americano,2/21/2025,59:08.4
card,35.76,Latte,2/21/2025,41:29.6
card,35.76,Cappuccino,2/21/2025,49:20.9
card,21.06,Espresso,2/21/2025,51:12.6
card,25.96,Americano,2/21/2025,18:11.0
card,30.86,Americano with Milk,2/21/2025,10:07.5
card,25.96,Americano,2/21/2025,04:49.2
card,25.96,Americano,2/21/2025,07:42.8
card,25.96,Americano,2/21/2025,56:18.0
card,25.96,Americano,2/21/2025,57:02.9
card,25.96,Americano,2/21/2025,06:42.9
card,25.96,Americano,2/21/2025,17:54.8
card,35.76,Cappuccino,2/21/2025,18:31.3
card,25.96,Americano,2/21/2025,45:54.2
card,25.96,Americano,2/21/2025,46:48.3
card,25.96,Americano,2/21/2025,52:48.0
card,35.76,Cocoa,2/21/2025,10:06.1
card,35.76,Latte,2/21/2025,46:58.7
card,35.76,Hot Chocolate,2/21/2025,48:58.5
card,35.76,Latte,2/21/2025,50:13.4
card,35.76,Cocoa,2/21/2025,08:18.8
card,35.76,Cocoa,2/21/2025,09:09.6
card,35.76,Cappuccino,2/21/2025,59:24.1
card,35.76,Hot Chocolate,2/22/2025,52:18.7
card,25.96,Americano,2/22/2025,28:30.5
card,25.96,Americano,2/22/2025,41:12.8
card,21.06,Espresso,2/22/2025,59:41.9
card,30.86,Americano with Milk,2/22/2025,03:03.3
card,30.86,Americano with Milk,2/23/2025,33:11.5
card,30.86,Americano with Milk,2/23/2025,52:26.4
card,30.86,Americano with Milk,2/23/2025,54:06.2
card,35.76,Cappuccino,2/23/2025,50:21.6
card,35.76,Cocoa,2/23/2025,02:03.4
card,25.96,Americano,2/23/2025,27:44.9
card,30.86,Americano with Milk,2/24/2025,14:53.6
card,35.76,Latte,2/24/2025,45:10.7
card,25.96,Americano,2/24/2025,02:48.5
card,30.86,Americano with Milk,2/24/2025,09:12.5
card,30.86,Americano with Milk,2/24/2025,10:21.7
card,35.76,Cocoa,2/24/2025,47:47.7
card,35.76,Latte,2/24/2025,58:41.3
card,35.76,Cocoa,2/24/2025,00:01.3
card,30.86,Americano with Milk,2/24/2025,40:01.8
card,35.76,Cocoa,2/24/2025,00:06.3
card,35.76,Cappuccino,2/24/2025,10:24.0
card,35.76,Latte,2/24/2025,28:52.1
card,25.96,Americano,2/24/2025,59:38.5
card,25.96,Americano,2/24/2025,00:44.9
card,30.86,Americano with Milk,2/24/2025,37:38.9
card,30.86,Americano with Milk,2/24/2025,07:01.7
card,35.76,Latte,2/24/2025,21:57.2
card,30.86,Americano with Milk,2/24/2025,04:34.4
card,35.76,Hot Chocolate,2/24/2025,24:10.8
card,35.76,Latte,2/24/2025,24:54.4
card,35.76,Cocoa,2/24/2025,26:14.8
card,35.76,Cocoa,2/24/2025,14:51.3
card,30.86,Americano with Milk,2/25/2025,00:39.3
card,25.96,Americano,2/25/2025,49:21.1
card,30.86,Americano with Milk,2/25/2025,50:14.3
card,21.06,Espresso,2/25/2025,02:44.9
card,25.96,Americano,2/25/2025,03:33.8
card,25.96,Americano,2/25/2025,04:26.9
card,35.76,Cappuccino,2/25/2025,20:41.5
card,35.76,Cappuccino,2/25/2025,14:18.5
card,25.96,Americano,2/25/2025,49:37.4
card,25.96,Americano,2/25/2025,50:35.8
card,35.76,Cocoa,2/25/2025,19:09.1
card,35.76,Cappuccino,2/25/2025,32:40.4
card,25.96,Americano,2/26/2025,57:37.2
card,30.86,Americano with Milk,2/26/2025,11:27.1
card,30.86,Americano with Milk,2/26/2025,12:25.5
card,35.76,Hot Chocolate,2/26/2025,16:57.1
card,35.76,Cocoa,2/26/2025,13:26.9
card,35.76,Latte,2/26/2025,31:23.6
card,25.96,Americano,2/26/2025,01:58.6
card,25.96,Americano,2/26/2025,14:48.0
card,25.96,Cortado,2/26/2025,17:24.5
card,35.76,Hot Chocolate,2/26/2025,20:02.8
card,25.96,Americano,2/26/2025,20:48.8
card,25.96,Americano,2/26/2025,28:45.3
card,35.76,Latte,2/26/2025,20:46.8
card,35.76,Hot Chocolate,2/26/2025,55:13.6
card,35.76,Latte,2/26/2025,55:59.6
card,30.86,Americano with Milk,2/26/2025,22:44.6
card,35.76,Latte,2/26/2025,11:24.1
card,35.76,Cappuccino,2/26/2025,13:50.4
card,35.76,Cappuccino,2/27/2025,19:00.3
card,35.76,Cappuccino,2/27/2025,21:00.6
card,21.06,Espresso,2/27/2025,52:29.2
card,35.76,Cocoa,2/27/2025,08:16.9
card,35.76,Cocoa,2/27/2025,48:15.9
card,30.86,Americano with Milk,2/27/2025,29:48.4
card,25.96,Americano,2/27/2025,23:16.5
card,35.76,Latte,2/27/2025,43:19.3
card,25.96,Americano,2/27/2025,47:50.7
card,25.96,Americano,2/27/2025,28:28.1
card,25.96,Americano,2/27/2025,12:56.0
card,25.96,Americano,2/27/2025,23:10.0
card,35.76,Latte,2/27/2025,53:13.1
card,35.76,Latte,2/27/2025,17:29.0
card,35.76,Cappuccino,2/27/2025,38:40.9
card,35.76,Cocoa,2/27/2025,40:01.8
card,35.76,Cocoa,2/27/2025,40:52.0
card,35.76,Latte,2/27/2025,14:15.6
card,35.76,Cappuccino,2/27/2025,02:07.2
card,30.86,Americano with Milk,2/28/2025,52:45.6
card,30.86,Americano with Milk,2/28/2025,55:00.0
card,35.76,Cappuccino,2/28/2025,18:36.9
card,21.06,Espresso,2/28/2025,09:57.8
card,30.86,Americano with Milk,2/28/2025,02:38.1
card,25.96,Americano,2/28/2025,44:28.1
card,25.96,Americano,2/28/2025,45:22.0
card,25.96,Americano,2/28/2025,47:52.3
card,35.76,Latte,2/28/2025,52:02.2
card,25.96,Americano,2/28/2025,19:18.7
card,35.76,Cocoa,2/28/2025,22:27.4
card,25.96,Americano,2/28/2025,30:06.7
card,35.76,Latte,2/28/2025,21:00.9
card,30.86,Americano with Milk,2/28/2025,31:04.3
card,25.96,Americano,2/28/2025,32:16.6
card,25.96,Americano,2/28/2025,33:49.1
card,35.76,Latte,2/28/2025,53:49.5
card,35.76,Cappuccino,3/1/2025,31:45.7
card,25.96,Americano,3/1/2025,24:04.5
card,25.96,Americano,3/1/2025,27:58.4
card,35.76,Latte,3/1/2025,43:23.8
card,25.96,Americano,3/1/2025,02:31.5
card,30.86,Americano with Milk,3/1/2025,08:20.2
card,35.76,Cappuccino,3/1/2025,42:13.0
card,25.96,Americano,3/1/2025,08:33.5
card,35.76,Cocoa,3/2/2025,58:15.3
card,35.76,Latte,3/2/2025,17:36.4
card,30.86,Americano with Milk,3/2/2025,36:19.5
card,30.86,Americano with Milk,3/2/2025,22:17.5
card,25.96,Americano,3/2/2025,23:15.7
card,25.96,Americano,3/2/2025,24:45.2
card,35.76,Cappuccino,3/3/2025,24:01.9
card,35.76,Cocoa,3/3/2025,46:52.0
card,35.76,Latte,3/3/2025,48:39.3
card,35.76,Hot Chocolate,3/3/2025,21:24.6
card,35.76,Hot Chocolate,3/3/2025,24:46.7
card,35.76,Cappuccino,3/3/2025,58:08.1
card,35.76,Latte,3/3/2025,11:01.2
card,25.96,Americano,3/3/2025,47:58.8
card,35.76,Cocoa,3/3/2025,14:50.5
card,35.76,Latte,3/3/2025,16:35.2
card,35.76,Latte,3/3/2025,18:27.1
card,35.76,Cappuccino,3/3/2025,40:29.3
card,35.76,Cappuccino,3/3/2025,42:22.6
card,25.96,Americano,3/3/2025,52:11.6
card,30.86,Americano with Milk,3/3/2025,28:42.8
card,25.96,Americano,3/3/2025,31:22.4
card,35.76,Hot Chocolate,3/3/2025,32:18.4
card,25.96,Americano,3/3/2025,32:58.8
card,35.76,Hot Chocolate,3/3/2025,57:32.7
card,35.76,Hot Chocolate,3/3/2025,58:27.3
card,30.86,Americano with Milk,3/3/2025,03:05.0
card,35.76,Latte,3/3/2025,46:52.6
card,35.76,Cappuccino,3/4/2025,19:21.9
card,25.96,Americano,3/4/2025,31:55.4
card,30.86,Americano with Milk,3/4/2025,51:45.3
card,25.96,Americano,3/4/2025,09:31.9
card,25.96,Americano,3/4/2025,10:22.2
card,25.96,Americano,3/4/2025,58:37.2
card,30.86,Americano with Milk,3/4/2025,04:02.0
card,25.96,Americano,3/4/2025,05:07.0
card,25.96,Americano,3/4/2025,46:41.1
card,25.96,Americano,3/4/2025,47:24.5
card,25.96,Americano,3/4/2025,51:34.8
card,35.76,Cocoa,3/4/2025,25:59.2
card,25.96,Americano,3/4/2025,48:58.4
card,35.76,Cocoa,3/4/2025,43:21.9
card,35.76,Latte,3/4/2025,10:09.5
card,35.76,Latte,3/4/2025,09:00.6
card,30.86,Americano with Milk,3/5/2025,39:51.6
card,25.96,Americano,3/5/2025,38:24.3
card,25.96,Americano,3/5/2025,01:14.3
card,25.96,Americano,3/5/2025,02:04.3
card,35.76,Cappuccino,3/5/2025,10:50.5
card,30.86,Americano with Milk,3/5/2025,40:34.8
card,35.76,Cappuccino,3/5/2025,08:31.6
card,35.76,Cocoa,3/5/2025,10:54.2
card,25.96,Americano,3/5/2025,38:51.2
card,25.96,Americano,3/5/2025,41:22.4
card,25.96,Americano,3/5/2025,12:56.3
card,35.76,Latte,3/5/2025,07:50.6
card,35.76,Latte,3/5/2025,21:35.8
card,35.76,Hot Chocolate,3/5/2025,25:11.4
card,30.86,Americano with Milk,3/5/2025,09:57.0
card,21.06,Espresso,3/5/2025,16:23.6
card,35.76,Latte,3/5/2025,31:40.9
card,35.76,Cappuccino,3/5/2025,13:27.0
card,35.76,Cocoa,3/5/2025,02:56.8
card,35.76,Hot Chocolate,3/6/2025,33:39.3
card,21.06,Espresso,3/6/2025,35:52.9
card,30.86,Americano with Milk,3/6/2025,48:04.9
card,25.96,Americano,3/6/2025,56:47.4
card,25.96,Americano,3/6/2025,57:35.0
card,25.96,Americano,3/6/2025,05:43.6
card,35.76,Cappuccino,3/6/2025,17:38.0
card,35.76,Latte,3/6/2025,51:33.1
card,30.86,Americano with Milk,3/6/2025,06:47.3
card,35.76,Cocoa,3/6/2025,49:11.2
card,35.76,Cappuccino,3/6/2025,27:11.7
card,30.86,Americano with Milk,3/6/2025,22:10.7
card,35.76,Cappuccino,3/7/2025,05:42.3
card,25.96,Americano,3/7/2025,45:10.9
card,25.96,Americano,3/7/2025,46:03.8
card,25.96,Americano,3/7/2025,02:40.8
card,35.76,Hot Chocolate,3/7/2025,09:57.9
card,30.86,Americano with Milk,3/7/2025,26:34.9
card,30.86,Americano with Milk,3/7/2025,27:32.5
card,35.76,Cocoa,3/7/2025,41:45.8
card,35.76,Cocoa,3/7/2025,50:59.5
card,30.86,Americano with Milk,3/7/2025,03:46.2
card,35.76,Hot Chocolate,3/7/2025,43:48.4
card,25.96,Americano,3/7/2025,55:31.6
card,35.76,Cappuccino,3/7/2025,53:30.2
card,35.76,Latte,3/7/2025,09:04.3
card,35.76,Latte,3/7/2025,52:53.0
card,35.76,Latte,3/7/2025,10:29.3
card,35.76,Hot Chocolate,3/7/2025,12:23.6
card,30.86,Americano with Milk,3/8/2025,23:44.5
card,30.86,Americano with Milk,3/8/2025,41:52.9
card,25.96,Americano,3/8/2025,54:13.6
card,25.96,Americano,3/8/2025,19:45.6
card,25.96,Americano,3/8/2025,20:32.4
card,30.86,Americano with Milk,3/8/2025,41:19.8
card,25.96,Americano,3/8/2025,45:05.3
card,35.76,Cappuccino,3/8/2025,40:06.1
card,21.06,Espresso,3/9/2025,42:03.9
card,30.86,Americano with Milk,3/9/2025,25:53.2
card,35.76,Cappuccino,3/9/2025,51:56.3
card,25.96,Americano,3/9/2025,18:30.1
card,35.76,Cappuccino,3/9/2025,12:41.4
card,25.96,Americano,3/9/2025,39:07.1
card,30.86,Americano with Milk,3/9/2025,52:39.3
card,35.76,Cocoa,3/9/2025,53:40.4
card,25.96,Americano,3/10/2025,34:43.5
card,35.76,Latte,3/10/2025,35:40.5
card,30.86,Americano with Milk,3/10/2025,06:27.6
card,35.76,Hot Chocolate,3/10/2025,19:28.9
card,35.76,Cocoa,3/10/2025,50:54.1
card,35.76,Hot Chocolate,3/10/2025,18:57.1
card,25.96,Americano,3/10/2025,36:14.8
card,25.96,Americano,3/10/2025,32:09.5
card,35.76,Hot Chocolate,3/10/2025,41:57.9
card,35.76,Latte,3/10/2025,18:00.6
card,35.76,Latte,3/10/2025,18:54.2
